"","UNIT","wmu_type","index","value"
"1","4Y","normal","PC_index_half",9.96912522709359e-05
"2","4Y","normal","PC_index_double",0.000199382504541872
"3","4Y","normal","ECA_half",651.513077437424
"4","4Y","normal","ECA_double",921.378630175438
