"","UNIT","wmu_type","index","value"
"1","3S","normal","PC_index_half",4.71140584228613e-05
"2","3S","normal","PC_index_double",9.42281168457227e-05
"3","3S","normal","ECA_half",1060.80910994358
"4","3S","normal","ECA_double",1500.21063037114
