"","UNIT","wmu_type","index","value"
"1","4B","normal","PC_index_half",8.61547358575177e-05
"2","4B","normal","PC_index_double",0.000172309471715035
"3","4B","normal","ECA_half",644.189552283151
"4","4B","normal","ECA_double",911.021601577884
