"","UNIT","wmu_type","index","value"
"1","6F","normal","PC_index_half",0.0612269628572508
"2","6F","normal","PC_index_double",0.122453925714502
"3","6F","normal","ECA_half",89606.2420847376
"4","6F","normal","ECA_double",126722.362829523
