"","UNIT","wmu_type","index","value"
"1","4Z","normal","PC_index_half",8.33786537140674e-05
"2","4Z","normal","PC_index_double",0.000166757307428135
"3","4Z","normal","ECA_half",822.266641176572
"4","4Z","normal","ECA_double",1162.86063583888
