"","UNIT","wmu_type","index","value"
"1","5S","normal","PC_index_half",0.0112235310376324
"2","5S","normal","PC_index_double",0.0224470620752649
"3","5S","normal","ECA_half",14818.40399041
"4","5S","normal","ECA_double",20956.3878959615
