"","UNIT","wmu_type","index","value"
"1","4A","normal","PC_index_half",3.92239605421177e-05
"2","4A","normal","PC_index_double",7.84479210842354e-05
"3","4A","normal","ECA_half",854.563807691427
"4","4A","normal","ECA_double",1208.53572675041
