"","UNIT","wmu_type","index","value"
"1","7J","normal","PC_index_half",0.00256557253448003
"2","7J","normal","PC_index_double",0.00513114506896005
"3","7J","normal","ECA_half",13679.0176882468
"4","7J","normal","ECA_double",19345.0523346601
