"","UNIT","wmu_type","index","value"
"1","8R","normal","PC_index_half",6.71194646510672e-05
"2","8R","normal","PC_index_double",0.000134238929302134
"3","8R","normal","ECA_half",810.839983195288
"4","8R","normal","ECA_double",1146.70090114915
