"","UNIT","wmu_type","index","value"
"1","1A","normal","PC_index_half",0.000223058552614992
"2","1A","normal","PC_index_double",0.000446117105229985
"3","1A","normal","ECA_half",1583.88247954292
"4","1A","normal","ECA_double",2239.94808377473
