"","UNIT","wmu_type","index","value"
"1","3A","normal","PC_index_half",8.02571929158706e-06
"2","3A","normal","PC_index_double",1.60514385831741e-05
"3","3A","normal","ECA_half",622.520297935123
"4","3A","normal","ECA_double",880.37664819239
