"","UNIT","wmu_type","index","value"
"1","7M","normal","PC_index_half",0.0133281117824748
"2","7M","normal","PC_index_double",0.0266562235649497
"3","7M","normal","ECA_half",42021.0890239891
"4","7M","normal","ECA_double",59426.7940034126
