"","UNIT","wmu_type","index","value"
"1","8T","normal","PC_index_half",7.19485441526936e-05
"2","8T","normal","PC_index_double",0.000143897088305387
"3","8T","normal","ECA_half",1028.68885054677
"4","8T","normal","ECA_double",1454.78572390523
