"","UNIT","wmu_type","index","value"
"1","9H","normal","PC_index_half",1.96306720639555e-05
"2","9H","normal","PC_index_double",3.92613441279111e-05
"3","9H","normal","ECA_half",1307.50058167195
"4","9H","normal","ECA_double",1849.08505541118
