"","UNIT","wmu_type","index","value"
"1","8G","normal","PC_index_half",0.000107075711967697
"2","8G","normal","PC_index_double",0.000214151423935394
"3","8G","normal","ECA_half",2220.74475940156
"4","8G","normal","ECA_double",3140.60735731466
