"","UNIT","wmu_type","index","value"
"1","9K","normal","PC_index_half",0.0177149701814672
"2","9K","normal","PC_index_double",0.0354299403629344
"3","9K","normal","ECA_half",18590.9846027971
"4","9K","normal","ECA_double",26291.622563145
