"","UNIT","wmu_type","index","value"
"1","5C","normal","PC_index_half",0.125115106936773
"2","5C","normal","PC_index_double",0.250230213873546
"3","5C","normal","ECA_half",116537.561361292
"4","5C","normal","ECA_double",164808.999803026
