"","UNIT","wmu_type","index","value"
"1","3M","normal","PC_index_half",2.56570239645334e-05
"2","3M","normal","PC_index_double",5.13140479290668e-05
"3","3M","normal","ECA_half",1170.31275026285
"4","3M","normal","ECA_double",1655.07216363988
