"","UNIT","wmu_type","index","value"
"1","5H","normal","PC_index_half",1.80807625505108e-06
"2","5H","normal","PC_index_double",3.61615251010215e-06
"3","5H","normal","ECA_half",1176.24436642546
"4","5H","normal","ECA_double",1663.46073566384
