"","UNIT","wmu_type","index","value"
"1","3G","normal","PC_index_half",4.80868595989634e-05
"2","3G","normal","PC_index_double",9.61737191979268e-05
"3","3G","normal","ECA_half",1037.90137521214
"4","3G","normal","ECA_double",1467.8142012307
